Estoy trabajando en,Dónde estás trabajando,Tipo de contrato,Salario mensual o retiro BRUTO (en tu moneda local),Salario mensual o retiro NETO (en tu moneda local),Pagos en dólares,¿Cuál fue el último valor de dólar que tomaron?,¿Qué tan conforme estás con tu sueldo?,Cómo creés que está tu sueldo con respecto al último semestre,Recibís algún tipo de bono,A qué está atado el bono,¿Tuviste ajustes por inflación durante 2020?,¿De qué % fue el ajuste total?,¿En qué mes fue el último ajuste?,Trabajo de,Años de experiencia,Años en la empresa actual,Años en el puesto actual,¿Gente a cargo?,Plataformas,Lenguajes de programación o tecnologías.,"Frameworks, herramientas y librerías",Bases de datos,QA / Testing,IDEs,Cantidad de personas en tu organización,Actividad principal,¿La recomendás como un buen lugar para trabajar?,¿Cómo calificás las políticas de diversidad e inclusión?,Beneficios extra,¿Salir o seguir contestando?,Nivel de estudios alcanzado,Estado,Carrera,Universidad,Realizaste cursos de especialización,¿Contribuís a proyectos open source?,¿Programás como hobbie?,¿Salir o seguir contestando?,¿Tenés guardias?,Cuánto cobrás por guardia,"¿Porcentaje, bruto o neto?",¿Salir o seguir contestando?,¿Sufriste o presenciaste situaciones de violencia laboral?,Identidad sexual,¿Tenés algún tipo de discapacidad?,¿Sentís que esto te dificultó el conseguir trabajo?,¿Salir o seguir contestando?,¿Cómo venís llevando la cuarentena?,¿Tenés hijos/as menores de edad?,¿Con cuántas personas estás conviviendo?,¿Con quiénes convivís?,¿Tenés un espacio dedicado para el trabajo?,¿Tenés que compartir tu equipo de trabajo con alguien?,¿Qué tipo de cuarentena hiciste / estás haciendo?,¿Cambió tu situación laboral a raíz de la pandemia?,¿Qué tanto sentís que te está apoyando tu empresa/organización en esta situación?,¿Cómo se vio afectada tu empresa/organización?,¿Instauraron algún beneficio nuevo?,Tengo,Me identifico
Argentina,Santa Fe,Part-Time,156000,111000,,,4,3,No,No recibo bono,Dos,15,7,Architect,5,1,1,3,"Amazon Web Services, Docker","Python, TypeScript","Angular, Django","Amazon RDS/Aurora, PostgreSQL",Ninguna de las anteriores,"PyCharm, Sublime Text, Vim",11-50,Producto basado en Software,10,8,"Capacitaciones y/o cursos, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)",Quiero responder más preguntas,Universitario,Incompleto,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,"Sí, los pagó un empleador",Sí,Sí,Quiero responder más preguntas,No,0,Neto,Quiero responder más preguntas,Jamás,Bisexual,,,Quiero responder más preguntas,3,0,0,Vivo solo/a,Sí,No,3,No,9,No la afectó,Ninguna de las anteriores,30,Varón Cis
Argentina,Santa Fe,Remoto (empresa de otro país),525000,525000,Cobro en dólares,150,3,4,No,No recibo bono,No,0,0,Technical Leader,8,0,0,4,"Azure, Docker",".NET, C#, CSS, HTML, Javascript",".NET Core, Node.js, React.js","Microsoft SQL Server, PostgreSQL",Ninguna de las anteriores,"Sublime Text, Visual Studio, Visual Studio Code",11-50,Servicios / Consultoría de Software / Digital,9,10,Ninguna de las anteriores,Ya colaboré lo suficiente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,Varón Cis
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,110000,95000,,,3,4,Menos de un sueldo,Mix de las anteriores,Uno,15,10,Infosec,20,0,0,1,"Amazon Web Services, Azure, Docker, Google Cloud Platform/App Engine, Kubernetes, Linux, OpenShift","ActionScript, CSS, Go, HTML, Javascript, PHP, Python, R, Ruby, SQL, VBA","Bootstrap, Django, Flutter, jQuery, Laravel, Vue.js","Amazon DynamoDB, ElasticSearch, Google Cloud Storage, HANA, MariaDB, Microsoft Azure (Tables, CosmosDB, SQL, etc), Microsoft SQL Server, MongoDB, MySQL, PostgreSQL, SQLite",Ninguna de las anteriores,"Atom, IPython / Jupyter, PHPStorm, Visual Studio, Visual Studio Code, WebStorm",501-1000,Otras industrias,10,10,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Descuentos varios (Mercado Pago, Clarín 365, Club La Nación, etc), Lactario en la oficina, Licencia de paternidad / maternidad extendida, Vacaciones flexibles (adicionales a las reglamentarias)",Ya colaboré lo suficiente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,Mujer Cis
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,72000,62000,,,2,2,No,Superavit de la empresa y además performance laboral. ,Dos,5,12,Consultant,10,10,2,0,"Azure, Google Cloud Platform/App Engine, Windows Server","HTML, SQL",Open text (nadie lo conoce) es gupta.,"Microsoft SQL Server, SQLite","SoapUI, Visual Studio Coded UI","Notepad++, Visual Studio Code",51-100,Producto basado en Software,7,6,Vacaciones flexibles (adicionales a las reglamentarias),Quiero responder más preguntas,Secundario,Completado,Analista de Sistemas,UTN - Universidad Tecnológica Nacional,"Sí, de forma particular",No,No,Quiero responder más preguntas,No,0,Neto,Quiero responder más preguntas,,Heterosexual,,No,Quiero responder más preguntas,4,0,1,Pareja,Sí,No,2,Homeoffice todos los dias. A veces un poco de extras para cerrar proyectos.,6,"Cerro un piso que alquilaban, y ahora todos hacemos HO",Ninguna de las anteriores,34,Varón Cis
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,320000,195000,"Cobro en dólares, Mi sueldo está dolarizado (pero cobro en moneda local)",87,4,4,De uno a tres sueldos,Performance individual,Dos,15,10,Architect,20,0,15,4,"Docker, Kubernetes, Linux","Java, Javascript, Kotlin","Hibernate, Node.js, React.js, Spring, Vertx","Microsoft SQL Server, MongoDB, Oracle, PostgreSQL","Cucumber, JUnit, Postman, SoapUI","Android Studio, Eclipse, IntelliJ",201-500,Producto basado en Software,9,10,"Abono de celular, Capacitaciones y/o cursos, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)",Ya colaboré lo suficiente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,Varón Cis
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,115000,84000,,,2,2,Menos de un sueldo,Mix de las anteriores,Dos,20,12,Infosec,7,2,2,0,Ninguna de las anteriores,Ninguno de los anteriores,Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,Ninguno de los anteriores,10001+,Servicios / Consultoría de Software / Digital,8,10,"Abono de Internet, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Comidas pagas / subvencionadas, Descuentos varios (Mercado Pago, Clarín 365, Club La Nación, etc), Horarios flexibles, Licencia de paternidad / maternidad extendida",Ya colaboré lo suficiente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,Varón Cis
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,280000,180000,,,3,3,De uno a tres sueldos,Mix de las anteriores,Tres,40,9,Product Manager,5,2,1,2,Ninguna de las anteriores,SQL,Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,Ninguno de los anteriores,201-500,Producto basado en Software,7,6,"Abono de celular, Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Licencia de paternidad / maternidad extendida",Quiero responder más preguntas,Posgrado,Completado,Licenciatura en Administración,UBA - Universidad de Buenos Aires,"Sí, de forma particular",No,No,Quiero responder más preguntas,"Sí, pasiva",0,Porcentaje de mi sueldo,Quiero responder más preguntas,Jamás,Heterosexual,,No,Quiero responder más preguntas,4,1,2,Pareja,No,Sí,3,No,8,No la afectó,"Almuerzo o delivery de snacks/bebidas (saludables o para after office), Clases de gimnasia, Compra de accesorios (escritorio, monitor, teclado, mouse, etc), Pago de abono de Internet",32,Varón Cis
Argentina,Córdoba,Full-Time,69879,58000,,,3,3,Menos de un sueldo,Mix de las anteriores,Dos,20,3,SysAdmin / DevOps / SRE,8,0,0,0,Ninguna de las anteriores,Ninguno de los anteriores,Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,Ninguno de los anteriores,1-10,Servicios / Consultoría de Software / Digital,9,9,"Abono de celular, Capacitaciones y/o cursos, Horarios flexibles, Comisiones, sin horarios fijos",Quiero responder más preguntas,Terciario,Incompleto,Analista de Sistemas,IES Siglo XXI,"Sí, de forma particular, Sí, los pagó un empleador",No,No,Quiero responder más preguntas,No,0,Porcentaje de mi sueldo,Quiero responder más preguntas,En un trabajo anterior,¿Qué les importa?,Ninguna,No,Quiero responder más preguntas,4,1,2,"Pareja, Hijos/as (tiempo completo)",Sí,No,4,"Cambié de trabajo, pero no por la pandemia",10,No la afectó,Ninguna de las anteriores,36,Mujer Cis
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,62000,52000,,,3,3,Menos de un sueldo,Home office,No,0,0,Developer,0,0,0,0,Ninguna de las anteriores,C#,Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,Rider,501-1000,Producto basado en Software,9,5,"Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Descuentos varios (Mercado Pago, Clarín 365, Club La Nación, etc)",Quiero responder más preguntas,Terciario,Completado,Tecnicatura en desarrollo de videojuegos,UAI - Universidad Abierta Interamericana,"Sí, de forma particular",No,Sí,Quiero responder más preguntas,No,0,Porcentaje de mi sueldo,Quiero responder más preguntas,Jamás,Bisexual,,,Quiero responder más preguntas,4,0,2,Familia de origen (madre/padre/hermanos/as),Sí,No,3,"Cambié de trabajo, pero no por la pandemia",10,No la afectó,"Compra de accesorios (escritorio, monitor, teclado, mouse, etc)",24,Mujer Cis
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,162000,108000,,,2,2,Un sueldo,Mix de las anteriores,Dos,25,10,Developer,6,6,3,0,"Azure, VMWare",".NET, C#, CSS, HTML, Javascript, SQL, TypeScript",".NET Core, Angular, Bootstrap, jQuery","Microsoft SQL Server, MongoDB","Jest, NUnit, Postman","Visual Studio, Visual Studio Code",501-1000,Servicios / Consultoría de Software / Digital,9,10,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Horarios flexibles, Licencia de paternidad / maternidad extendida, Vacaciones flexibles (adicionales a las reglamentarias)",Quiero responder más preguntas,Universitario,Completado,Ingeniería en Informática,UNLaM - Universidad Nacional de La Matanza,No,No,Sí,Quiero responder más preguntas,No,0,Bruto,Quiero responder más preguntas,Jamás,Heterosexual,,,Quiero responder más preguntas,2,0,0,Vivo solo/a,Sí,No,3,No,8,No la afectó,Pago de abono de Internet,28,Varón Cis
Argentina,Santa Fe,Full-Time,189800,127300,,,3,2,Menos de un sueldo,Performance de la compañía,Uno,10,3,Manager / Director,21,8,3,5,Ninguna de las anteriores,Ninguno de los anteriores,Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,Ninguno de los anteriores,501-1000,Otras industrias,8,6,Comidas pagas / subvencionadas,Quiero responder más preguntas,Universitario,Completado,Ingeniería en Sistemas de Información,UAI - Universidad Abierta Interamericana,"Sí, de forma particular",No,No,Quiero responder más preguntas,No,0,Bruto,Quiero responder más preguntas,Jamás,Heterosexual,,,Quiero responder más preguntas,4,1,2,"Pareja, Hijos/as (tiempo completo)",No,No,2,No,9,"Cerró oficinas, Despidió a algunas personas, Bajaron los sueldos o pagan parte, Se vio beneficiada",Ninguna de las anteriores,40,Que pelotudés es ésta!??!!? 
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,90000,72000,,,2,2,No,No recibo bono,Uno,25,9,SysAdmin / DevOps / SRE,10,3,7,0,"Amazon Web Services, Docker, Kubernetes, Linux, VMWare",Ninguno de los anteriores,Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,"Notepad++, PHPStorm, Sublime Text, Vi, Vim, Visual Studio Code",101-200,Producto basado en Software,4,6,Horarios flexibles,Quiero responder más preguntas,Secundario,Incompleto,Tecnicatura en Informática,,"Sí, de forma particular",No,Sí,Quiero responder más preguntas,No,0,Porcentaje de mi sueldo,Quiero responder más preguntas,Jamás,Heterosexual,,,Ya colaboré lo suficiente,,,,,,,,,,,,31,Varón Cis
Argentina,Santa Fe,Full-Time,175770,120000,,,2,2,De uno a tres sueldos,Mix de las anteriores,Dos,38,12,Project Manager,14,13,3,30,Ninguna de las anteriores,Ninguno de los anteriores,Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,Ninguno de los anteriores,10001+,Servicios / Consultoría de Software / Digital,7,9,"Abono de celular, Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Descuentos varios (Mercado Pago, Clarín 365, Club La Nación, etc), Horarios flexibles, Lactario en la oficina, Licencia de paternidad / maternidad extendida, Stock options / RSUs, Vacaciones flexibles (adicionales a las reglamentarias)",Ya colaboré lo suficiente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,Varón Cis
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,65000,65000,,,2,1,No,No recibo bono,Uno,9,7,UX,14,3,3,0,Ninguna de las anteriores,"CSS, HTML","Bootstrap, Drupal, WordPress",Ninguna de las anteriores,Ninguna de las anteriores,Ninguno de los anteriores,101-200,Otras industrias,2,8,Ninguna de las anteriores,Quiero responder más preguntas,Universitario,Incompleto,Diseño Multimedial,Universidad Maimónides,"Sí, de forma particular",No,No,Quiero responder más preguntas,No,0,Porcentaje de mi sueldo,Ya colaboré lo suficiente,,,,,,,,,,,,,,,,,37,Mujer Cis
Argentina,Mendoza,Full-Time,164000,109000,,,2,3,No,No recibo bono,Más de tres,39,10,Developer,14,5,2,0,"Amazon Web Services, Docker, Kubernetes, Linux","Bash/Shell, Groovy, Java, Javascript, Python, SQL","Angular, Spring","Microsoft SQL Server, MongoDB, MySQL, Redis","Cucumber, JUnit, Postman, SoapUI","Eclipse, IntelliJ, Sublime Text",501-1000,Servicios / Consultoría de Software / Digital,9,10,"Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)",Ya colaboré lo suficiente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,Varón Cis
Argentina,Entre Ríos,Full-Time,136000,100000,,,2,1,No,No recibo bono,Dos,25,9,Developer,6,1,3,0,Ninguna de las anteriores,".NET, C#, Javascript, SQL",".NET Core, Bootstrap, jQuery",Microsoft SQL Server,"SoapUI, TFS",Visual Studio,11-50,Servicios / Consultoría de Software / Digital,7,10,"Clases de idiomas, Horarios flexibles",Ya colaboré lo suficiente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,Varón Cis
Argentina,Santa Fe,Full-Time,165000,120000,,,4,4,No,No recibo bono,Dos,38,12,Recruiter / HR,10,2.5,2.5,0,Ninguna de las anteriores,".NET, Java, Javascript, Kotlin, Python, R, SQL","Angular, Bootstrap, Hibernate, Node.js, React.js, Spring, WordPress","Microsoft Azure (Tables, CosmosDB, SQL, etc), SQLite","Ranorex, Selenium",Android Studio,201-500,Servicios / Consultoría de Software / Digital,7,7,"Capacitaciones y/o cursos, Clases de idiomas, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)",Ya colaboré lo suficiente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,Mujer Cis
Argentina,Ciudad Autónoma de Buenos Aires,Remoto (empresa de otro país),250000,,"Cobro en dólares, Cobro parte de mi sueldo en otro país",,4,4,No,No recibo bono,No,0,0,Data Scientist,2,0,0,0,"Amazon Web Services, Azure, Docker, Firebase, Google Cloud Platform/App Engine",Python,"Flask, TensorFlow",Ninguna de las anteriores,Ninguna de las anteriores,"IPython / Jupyter, PyCharm",51-100,Servicios / Consultoría de Software / Digital,10,6,"Capacitaciones y/o cursos, Clases de idiomas, Descuentos varios (Mercado Pago, Clarín 365, Club La Nación, etc), Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)",Ya colaboré lo suficiente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,Varón Cis
Argentina,Neuquén,Full-Time,167.758,133.788,,,2,1,No,No recibo bono,No,0,0,Developer,20,2,2,0,"Docker, Linux, Serverless, VMWare","ActionScript, CSS, HTML, Javascript, PHP, SQL","Node.js, React.js, WordPress, moodle","MariaDB, MongoDB",Postman,Visual Studio Code,1001-2000,Otras industrias,2,7,Ninguna de las anteriores,Ya colaboré lo suficiente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,Prefiero no decir
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,92829,77000,,,3,2,No,No recibo bono,Más de tres,10,12,Developer,2,1,1,0,"Amazon Web Services, Azure","CSS, HTML, Javascript, TypeScript","Node.js, React.js","Microsoft Azure (Tables, CosmosDB, SQL, etc), MongoDB","Jest, Mocha",Visual Studio Code,201-500,Servicios / Consultoría de Software / Digital,10,10,Ninguna de las anteriores,Quiero responder más preguntas,Terciario,Completado,,,"Sí, de forma particular",Sí,No,Quiero responder más preguntas,No,0,Porcentaje de mi sueldo,Quiero responder más preguntas,Jamás,Heterosexual,,,Quiero responder más preguntas,4,0,0,Vivo solo/a,No,No,3,No,3,No la afectó,Almuerzo o delivery de snacks/bebidas (saludables o para after office),27,Varón Cis
Uruguay,,Full-Time,35000,28000,,,2,2,Menos de un sueldo,Performance individual,No,0,0,Developer,0,0,0,0,Salesforce,"Javascript, Apex",Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,Visual Studio Code,10001+,Servicios / Consultoría de Software / Digital,7,10,"Capacitaciones y/o cursos, Horarios flexibles",Ya colaboré lo suficiente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,Varón Cis
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,264000,185720,Mi sueldo está dolarizado (pero cobro en moneda local),,4,4,No,No recibo bono,No,0,0,Developer,3.5,0,1.5,0,"Docker, Kubernetes, Linux","Bash/Shell, Groovy, Java, Javascript, Python, SQL",Spring,"MongoDB, MySQL","Jest, JUnit, Selenium","Atom, IntelliJ, Vi, Visual Studio Code",2001-5000,Producto basado en Software,10,10,"Abono de Internet, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Comidas pagas / subvencionadas, Estacionamiento gratuito / subvencionado, Horarios flexibles, Licencia de paternidad / maternidad extendida, Stock options / RSUs, Vacaciones flexibles (adicionales a las reglamentarias)",Quiero responder más preguntas,Universitario,En curso,Licenciatura en Ciencias de la Computación,UBA - Universidad de Buenos Aires,No,No,No,Quiero responder más preguntas,"Sí, pasiva",0,Porcentaje de mi sueldo,Quiero responder más preguntas,En un trabajo anterior,Pansexual,,,Quiero responder más preguntas,2,0,1,Pareja,No,No,4,Decidí buscar otro trabajo,10,No la afectó,"Compra de accesorios (escritorio, monitor, teclado, mouse, etc)",26,Mujer Cis
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,250000,160000,,,2,2,No,No recibo bono,Uno,15,10,Technical Leader,16,11,8,0,"Amazon Web Services, Docker, Kubernetes, Linux","HTML, Javascript, PHP, SQL, TypeScript","Angular, Bootstrap, Laravel, Node.js","ElasticSearch, MariaDB, MongoDB, MySQL",Ninguna de las anteriores,Visual Studio Code,51-100,Producto basado en Software,3,5,"Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Comidas pagas / subvencionadas, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)",Quiero responder más preguntas,Universitario,Incompleto,Ingeniería en Informática,UP - Universidad de Palermo,"Sí, de forma particular",No,No,Quiero responder más preguntas,"Sí, pasiva",0,Porcentaje de mi sueldo,Quiero responder más preguntas,Jamás,Heterosexual,,,Quiero responder más preguntas,3,0,1,Familia de origen (madre/padre/hermanos/as),Sí,No,4,No,5,No la afectó,Ninguna de las anteriores,37,Varón Cis
Argentina,Misiones,Full-Time,22000,18600,,,1,1,No,No recibo bono,Uno,10,9,Developer,0,0,0,0,"Docker, Windows Server",".NET, C#, CSS, HTML, Javascript, Python, SQL, TypeScript",".NET Core, Angular, Bootstrap, jQuery, Node.js",Microsoft SQL Server,Ninguna de las anteriores,"Visual Studio, Visual Studio Code",51-100,Servicios / Consultoría de Software / Digital,2,8,"Abono de Internet, Clases de idiomas",Quiero responder más preguntas,Universitario,En curso,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,"Sí, de forma particular",Sí,Sí,Quiero responder más preguntas,No,0,Porcentaje de mi sueldo,Quiero responder más preguntas,En mi trabajo actual,Gay,,Sí,Quiero responder más preguntas,3,0,3,Familia de origen (madre/padre/hermanos/as),Sí,No,3,"Cambié de trabajo, pero no por la pandemia",5,"No la afectó, Se vio beneficiada","Clases de gimnasia, Pago de abono de Internet",23,Varón Cis
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,90000,72000,,,2,2,No,No recibo bono,Uno,25,9,SysAdmin / DevOps / SRE,10,3,7,0,"Amazon Web Services, Docker, Kubernetes, Linux, VMWare",Ninguno de los anteriores,Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,"Notepad++, PHPStorm, Sublime Text, Vi, Vim, Visual Studio Code",101-200,Producto basado en Software,4,6,Horarios flexibles,Quiero responder más preguntas,Secundario,Incompleto,Tecnicatura en Informática,,"Sí, de forma particular",No,Sí,Quiero responder más preguntas,No,0,Porcentaje de mi sueldo,Quiero responder más preguntas,Jamás,Heterosexual,,,Ya colaboré lo suficiente,,,,,,,,,,,,31,Varón Cis
Argentina,Ciudad Autónoma de Buenos Aires,Part-Time,ARS 42000,32.8,,,2,2,No,No recibo bono,Uno,5,10,Profesor de mkt digital,1,1,1,0,Heroku,"HTML, Javascript, PHP","Bootstrap, Node.js, React.js, WordPress",MySQL,Visual Studio Coded UI,Visual Studio Code,1-10,Servicios / Consultoría de Software / Digital,10,10,Ninguna de las anteriores,Ya colaboré lo suficiente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,Varón Cis
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,97000,76000,,,3,4,No,No recibo bono,No,0,0,Developer,2,0,0,0,"Firebase, Google Cloud Platform/App Engine","Java, Kotlin",Ninguno de los anteriores,Ninguna de las anteriores,JUnit,"Android Studio, Vi, Visual Studio Code",101-200,Servicios / Consultoría de Software / Digital,10,10,"Abono de Internet, Capacitaciones y/o cursos, Clases de idiomas, Comidas pagas / subvencionadas, Horarios flexibles, Licencia de paternidad / maternidad extendida, Vacaciones flexibles (adicionales a las reglamentarias)",Quiero responder más preguntas,Terciario,En curso,Analista de Sistemas,ORT,No,Sí,Sí,Quiero responder más preguntas,No,0,Porcentaje de mi sueldo,Quiero responder más preguntas,Jamás,Heterosexual,,,Quiero responder más preguntas,2,0,3,Familia de origen (madre/padre/hermanos/as),No,Sí,2,"Cambié de trabajo, pero no por la pandemia",8,No la afectó,"Compra de accesorios (escritorio, monitor, teclado, mouse, etc), Pago de abono de Internet",20,Varón Cis
